257,12,\N,15,Retiro,273,12,Pago Posterior,Terminada,\N,2
258,12,\N,5,Venta,187,12,Pago Contra Entrega,Terminada,,2
259,12,\N,5,Venta,277,12,Pago Posterior,Terminada,\N,2
260,12,\N,5,Venta,187,12,Pago Contra Entrega,Terminada,\N,2
261,12,\N,7,Venta,259,12,Pago Posterior,Terminada,\N,2
262,12,\N,7,Venta,168,12,Pago ya Efectuado,Terminada,\N,2
263,12,\N,15,Venta,275,12,Pago Posterior,Terminada,\N,2
264,12,\N,15,Retiro,275,12,Pago Posterior,Terminada,\N,2
265,12,\N,7,Venta,165,12,Pago Contra Entrega,Terminada,\N,2
266,1,\N,14,Venta,242,1,Pago Posterior,Terminada,\N,2
267,1,\N,4,Venta,230,1,Pago Posterior,Terminada,\N,2
268,1,\N,4,Venta,272,1,Pago Posterior,Terminada,\N,2
269,1,\N,4,Retiro,235,1,Pago Contra Entrega,Terminada,\N,2
270,1,\N,14,Venta,49,1,Pago Posterior,Anulada,\N,2
271,1,\N,7,Venta,145,1,Pago Contra Entrega,Terminada,\N,2
272,1,\N,16,Soporte,3,1,Pago ya Efectuado,Terminada,\N,2
273,1,\N,5,Soporte,211,1,Pago ya Efectuado,Terminada,\N,2
274,1,\N,7,Venta,90,1,Pago Contra Entrega,Terminada,\N,2
275,1,\N,7,Retiro,90,1,Pago Contra Entrega,Terminada,\N,2
276,1,\N,7,Prestamo,284,1,Pago Posterior,Terminada,\N,2
277,1,\N,4,Retiro,199,1,Pago Posterior,Terminada,\N,2
278,1,\N,7,Venta,285,1,Pago Posterior,Terminada,\N,2
279,1,\N,7,Venta,3,1,Pago Contra Entrega,Terminada,\N,2
280,1,\N,15,Venta,41,1,Pago Posterior,Terminada,\N,2
281,1,\N,5,Retiro,117,1,Pago Contra Entrega,Terminada,\N,2
282,1,\N,4,Venta,4,1,Pago Posterior,Terminada,\N,2
283,1,\N,4,Venta,4,1,Pago Posterior,Terminada,\N,2
284,1,\N,4,Venta,4,1,Pago Posterior,Terminada,\N,2
285,1,\N,5,Prestamo,277,1,Pago Posterior,Terminada,\N,2
286,1,\N,15,Venta,268,1,Pago Posterior,Terminada,\N,2
287,1,\N,14,Prestamo,286,1,Pago Posterior,Terminada,\N,2
288,1,\N,16,Soporte,3,1,Pago ya Efectuado,Terminada,\N,2
289,1,\N,7,Venta,287,1,Pago ya Efectuado,Terminada,\N,2
290,1,\N,5,Venta,111,1,Pago Contra Entrega,Terminada,\N,2
291,1,\N,15,Retiro,275,1,Pago Posterior,Terminada,\N,2
292,1,\N,5,Venta,79,1,Pago Contra Entrega,Terminada,\N,2
293,1,\N,14,Soporte,238,1,Pago ya Efectuado,Terminada,\N,2
294,1,\N,15,Prestamo,288,1,Pago Posterior,Terminada,\N,2
295,1,\N,15,Venta,41,1,Pago Posterior,Terminada,\N,2
296,1,\N,4,Venta,68,1,Pago Posterior,Terminada,\N,2
297,1,\N,4,Venta,199,1,Pago Posterior,Terminada,\N,2
298,1,\N,14,Prestamo,289,1,Pago Posterior,Terminada,\N,2
299,1,\N,7,Retiro,262,1,Pago Contra Entrega,Terminada,\N,2
300,1,\N,7,Retiro,3,1,Pago Contra Entrega,Terminada,\N,2
301,1,\N,7,Retiro,148,1,Pago Contra Entrega,Terminada,\N,2
302,1,\N,4,Soporte,27,1,Pago Posterior,Terminada,\N,2
303,1,\N,7,Retiro,30,1,Pago Contra Entrega,Terminada,\N,2
304,1,\N,7,Retiro,38,1,Pago Contra Entrega,Terminada,\N,2
305,1,\N,7,Retiro,86,1,Pago Contra Entrega,Terminada,\N,2
306,1,\N,7,Venta,168,1,Pago ya Efectuado,Terminada,\N,2
307,1,\N,14,Prestamo,290,1,Pago Posterior,Terminada,\N,2
308,1,\N,7,Venta,168,1,Pago ya Efectuado,Terminada,\N,2
309,1,\N,5,Venta,38,1,Pago Posterior,Terminada,\N,2
310,1,\N,4,Retiro,4,1,Pago Posterior,Terminada,\N,2
311,1,\N,4,Venta,27,1,Pago Posterior,Terminada,\N,2
312,1,\N,4,Prestamo,156,1,Pago Posterior,Terminada,\N,2
313,1,\N,15,Venta,268,1,Pago Posterior,Terminada,\N,2
314,1,\N,4,Venta,4,1,Pago Posterior,Terminada,\N,2
315,1,\N,5,Venta,10,1,Pago Posterior,Terminada,\N,2
316,1,\N,7,Venta,3,1,Pago Contra Entrega,Terminada,\N,2
317,1,\N,7,Retiro,78,1,Pago Contra Entrega,Terminada,\N,2
318,1,\N,4,Prestamo,291,1,Pago Posterior,Terminada,\N,2
319,1,\N,5,Soporte,183,1,Pago ya Efectuado,Terminada,\N,2
320,1,\N,7,Venta,168,1,Pago ya Efectuado,Terminada,\N,2
321,1,\N,5,Venta,292,1,Pago Posterior,Terminada,\N,2
322,1,\N,5,Venta,293,1,Pago Posterior,Terminada,\N,2
323,1,\N,5,Venta,294,1,Pago Posterior,Terminada,\N,2
324,1,\N,5,Venta,295,1,Pago Posterior,Terminada,\N,2
325,1,\N,5,Venta,296,1,Pago Posterior,Terminada,\N,2
326,1,\N,5,Venta,297,1,Pago Posterior,Terminada,\N,2
327,1,\N,5,Venta,298,1,Pago Posterior,Terminada,\N,2
328,1,\N,5,Venta,299,1,Pago Posterior,Terminada,\N,2
329,1,\N,5,Venta,300,1,Pago Posterior,Terminada,\N,2
330,1,\N,5,Venta,301,1,Pago Posterior,Terminada,\N,2
331,1,\N,5,Venta,302,1,Pago Posterior,Terminada,\N,2
332,1,\N,15,Prestamo,274,1,Pago Posterior,Terminada,\N,2
333,1,\N,7,Venta,283,1,Pago Posterior,Terminada,\N,2
334,1,\N,17,Venta,30,1,Pago Contra Entrega,Terminada,\N,2
335,1,\N,7,Venta,168,1,Pago ya Efectuado,Terminada,\N,2
336,1,\N,5,Venta,80,1,Pago Posterior,Terminada,\N,2
337,1,\N,7,Retiro,235,1,Pago Contra Entrega,Terminada,\N,2
338,1,\N,5,Venta,94,1,Pago Posterior,Terminada,\N,2
339,1,\N,5,Venta,303,1,Pago Contra Entrega,Terminada,\N,2
340,1,\N,7,Venta,279,1,Pago Posterior,Terminada,\N,2
341,1,\N,5,Retiro,243,1,Pago Posterior,Terminada,\N,2
342,1,\N,5,Prestamo,80,1,Pago Posterior,Terminada,\N,2
343,1,\N,16,Prestamo,156,1,Pago ya Efectuado,Terminada,\N,2
344,1,\N,7,Venta,45,1,Pago Contra Entrega,Terminada,\N,2
345,1,\N,7,Prestamo,78,1,Pago Posterior,Terminada,\N,2
346,1,\N,7,Venta,168,1,Pago Contra Entrega,Terminada,\N,2
347,1,\N,14,Venta,242,1,Pago Posterior,Anulada,\N,2
348,1,\N,4,Soporte,199,1,Pago Posterior,Terminada,\N,2
349,1,\N,14,Venta,242,1,Pago Posterior,Anulada,\N,2
350,1,\N,5,Soporte,183,1,Pago ya Efectuado,Terminada,\N,2
351,1,\N,15,Venta,304,1,Pago Posterior,Terminada,\N,2
352,1,\N,7,Venta,3,1,Pago Contra Entrega,Anulada,\N,2
353,1,\N,14,Retiro,238,1,Pago Contra Entrega,Terminada,\N,2
354,1,\N,17,Venta,30,1,Pago Contra Entrega,Terminada,\N,2
355,1,\N,14,Venta,242,1,Pago Contra Entrega,Terminada,\N,2
356,1,\N,7,Retiro,80,1,Pago Contra Entrega,Terminada,\N,2
357,1,\N,17,Prestamo,106,1,Pago Posterior,Anulada,\N,2
358,1,\N,14,Soporte,49,1,Pago ya Efectuado,Terminada,\N,2
359,1,\N,4,Prestamo,305,1,Pago Posterior,Terminada,\N,2
360,1,\N,4,Retiro,116,1,Pago Contra Entrega,Terminada,\N,2
361,1,\N,7,Retiro,78,1,Pago Contra Entrega,Terminada,\N,2
362,1,\N,7,Retiro,117,1,Pago Contra Entrega,Terminada,\N,2
363,1,\N,5,Venta,78,1,Pago Posterior,Terminada,\N,2
364,1,\N,7,Retiro,252,1,Pago Contra Entrega,Terminada,\N,2
365,1,\N,7,Retiro,78,1,Pago Contra Entrega,Terminada,\N,2
366,1,\N,5,Venta,40,1,Pago Posterior,Terminada,\N,2
367,1,\N,14,Prestamo,306,1,Pago Posterior,Terminada,\N,2
368,1,\N,7,Retiro,84,1,Pago Contra Entrega,Terminada,\N,2
369,1,\N,7,Retiro,41,1,Pago Contra Entrega,Terminada,\N,2
370,1,\N,5,Venta,307,1,Pago Posterior,Terminada,\N,2
371,1,\N,5,Venta,38,1,Pago Posterior,Terminada,\N,2
372,1,\N,4,Venta,230,1,Pago Posterior,Terminada,\N,2
373,1,\N,4,Soporte,199,1,Pago Posterior,Terminada,,2
374,1,\N,5,Venta,38,1,Pago Posterior,Terminada,\N,2
375,1,\N,7,Venta,3,1,Pago Contra Entrega,Terminada,\N,2
376,1,\N,5,Venta,111,1,Pago Contra Entrega,Terminada,\N,2
377,1,\N,4,Venta,4,1,Pago Posterior,Terminada,\N,2
378,1,\N,18,Prestamo,308,1,Pago Posterior,Terminada,\N,4
379,1,\N,7,Venta,168,1,Pago ya Efectuado,Terminada,\N,2
380,1,\N,7,Venta,168,1,Pago ya Efectuado,Terminada,\N,2
381,1,\N,7,Venta,195,1,Pago ya Efectuado,Terminada,\N,2
382,1,\N,7,Venta,170,1,Pago Contra Entrega,Terminada,\N,2
383,1,\N,5,Arriendo,277,1,Pago Posterior,Terminada,\N,2
